coin,rule_id,backstop_pct,trailing_pct,min_profit,base_pct,pnl_pct,max_dd_pct,n_buys,n_sells
KRW-ADA,71,-0.250,-0.070,0.000,0.30,71.723,-23.587,16,10
KRW-ADA,72,-0.250,-0.070,0.020,0.30,71.723,-23.587,16,10
KRW-ADA,74,-0.250,-0.070,0.050,0.30,71.723,-23.587,16,10
KRW-ADA,75,-0.250,-0.070,0.080,0.30,71.723,-23.587,16,10
KRW-ADA,68,-0.250,-0.050,0.030,0.30,25.733,-12.579,16,11
KRW-ADA,77,-0.250,-0.100,0.020,0.30,74.776,-24.020,16,10
KRW-ADA,78,-0.250,-0.100,0.030,0.30,74.776,-24.020,16,10
KRW-ADA,80,-0.250,-0.100,0.080,0.30,74.776,-24.020,16,10
KRW-ADA,79,-0.250,-0.100,0.050,0.30,74.776,-24.020,16,10
KRW-ADA,73,-0.250,-0.070,0.030,0.30,71.723,-23.587,16,10
KRW-ADA,82,-0.300,-0.030,0.020,0.30,25.162,-12.579,16,11
KRW-ADA,81,-0.300,-0.030,0.000,0.30,25.162,-12.579,16,11
KRW-ADA,83,-0.300,-0.030,0.030,0.30,25.162,-12.579,16,11
KRW-ADA,84,-0.300,-0.030,0.050,0.30,25.162,-12.579,16,11
KRW-ADA,76,-0.250,-0.100,0.000,0.30,74.776,-24.020,16,10
KRW-ADA,66,-0.250,-0.050,0.000,0.30,25.733,-12.579,16,11
KRW-ADA,86,-0.300,-0.050,0.000,0.30,25.733,-12.579,16,11
KRW-ADA,88,-0.300,-0.050,0.030,0.30,25.733,-12.579,16,11
KRW-ADA,89,-0.300,-0.050,0.050,0.30,25.733,-12.579,16,11
KRW-ADA,87,-0.300,-0.050,0.020,0.30,25.733,-12.579,16,11
KRW-ADA,92,-0.300,-0.070,0.020,0.30,67.193,-25.602,16,10
KRW-ADA,93,-0.300,-0.070,0.030,0.30,67.193,-25.602,16,10
KRW-ADA,94,-0.300,-0.070,0.050,0.30,67.193,-25.602,16,10
KRW-ADA,95,-0.300,-0.070,0.080,0.30,67.193,-25.602,16,10
KRW-ADA,85,-0.300,-0.030,0.080,0.30,25.162,-12.579,16,11
KRW-ADA,90,-0.300,-0.050,0.080,0.30,25.733,-12.579,16,11
KRW-ADA,96,-0.300,-0.100,0.000,0.30,65.998,-26.024,16,10
KRW-ADA,97,-0.300,-0.100,0.020,0.30,65.998,-26.024,16,10
KRW-ADA,100,-0.300,-0.100,0.080,0.30,65.998,-26.024,16,10
KRW-ADA,99,-0.300,-0.100,0.050,0.30,65.998,-26.024,16,10
KRW-ADA,91,-0.300,-0.070,0.000,0.30,67.193,-25.602,16,10
KRW-ADA,98,-0.300,-0.100,0.030,0.30,65.998,-26.024,16,10
KRW-AVAX,3,-0.100,-0.030,0.030,0.30,-11.843,-13.961,11,11
KRW-AVAX,4,-0.100,-0.030,0.050,0.30,-11.843,-13.961,11,11
KRW-AVAX,5,-0.100,-0.030,0.080,0.30,-11.843,-13.961,11,11
KRW-AVAX,1,-0.100,-0.030,0.000,0.30,-11.843,-13.961,11,11
KRW-AVAX,2,-0.100,-0.030,0.020,0.30,-11.843,-13.961,11,11
KRW-AVAX,7,-0.100,-0.050,0.020,0.30,3.396,-13.961,11,11
KRW-AVAX,8,-0.100,-0.050,0.030,0.30,3.396,-13.961,11,11
KRW-AVAX,9,-0.100,-0.050,0.050,0.30,3.396,-13.961,11,11
KRW-AVAX,10,-0.100,-0.050,0.080,0.30,3.396,-13.961,11,11
KRW-AVAX,6,-0.100,-0.050,0.000,0.30,3.396,-13.961,11,11
KRW-AVAX,13,-0.100,-0.070,0.030,0.30,-1.791,-18.277,11,11
KRW-AVAX,14,-0.100,-0.070,0.050,0.30,-1.791,-18.277,11,11
KRW-AVAX,15,-0.100,-0.070,0.080,0.30,-1.791,-18.277,11,11
KRW-AVAX,16,-0.100,-0.100,0.000,0.30,-5.487,-19.430,11,11
KRW-AVAX,11,-0.100,-0.070,0.000,0.30,-1.791,-18.277,11,11
KRW-AVAX,22,-0.150,-0.030,0.020,0.30,-8.532,-15.267,11,10
KRW-AVAX,19,-0.100,-0.100,0.050,0.30,-5.487,-19.430,11,11
KRW-AVAX,20,-0.100,-0.100,0.080,0.30,-5.487,-19.430,11,11
KRW-AVAX,23,-0.150,-0.030,0.030,0.30,-8.532,-15.267,11,10
KRW-AVAX,24,-0.150,-0.030,0.050,0.30,-8.532,-15.267,11,10
KRW-AVAX,17,-0.100,-0.100,0.020,0.30,-5.487,-19.430,11,11
KRW-AVAX,25,-0.150,-0.030,0.080,0.30,-8.532,-15.267,11,10
KRW-AVAX,26,-0.150,-0.050,0.000,0.30,17.353,-16.710,10,9
KRW-AVAX,12,-0.100,-0.070,0.020,0.30,-1.791,-18.277,11,11
KRW-AVAX,27,-0.150,-0.050,0.020,0.30,17.353,-16.710,10,9
KRW-AVAX,28,-0.150,-0.050,0.030,0.30,17.353,-16.710,10,9
KRW-AVAX,30,-0.150,-0.050,0.080,0.30,17.353,-16.710,10,9
KRW-AVAX,31,-0.150,-0.070,0.000,0.30,9.222,-21.928,10,9
KRW-AVAX,33,-0.150,-0.070,0.030,0.30,9.222,-21.928,10,9
KRW-AVAX,34,-0.150,-0.070,0.050,0.30,9.222,-21.928,10,9
KRW-AVAX,18,-0.100,-0.100,0.030,0.30,-5.487,-19.430,11,11
KRW-AVAX,35,-0.150,-0.070,0.080,0.30,9.222,-21.928,10,9
KRW-AVAX,36,-0.150,-0.100,0.000,0.30,5.423,-24.317,10,9
KRW-AVAX,29,-0.150,-0.050,0.050,0.30,17.353,-16.710,10,9
KRW-AVAX,37,-0.150,-0.100,0.020,0.30,5.423,-24.317,10,9
KRW-AVAX,32,-0.150,-0.070,0.020,0.30,9.222,-21.928,10,9
KRW-AVAX,38,-0.150,-0.100,0.030,0.30,5.423,-24.317,10,9
KRW-AVAX,40,-0.150,-0.100,0.080,0.30,5.423,-24.317,10,9
KRW-AVAX,41,-0.200,-0.030,0.000,0.30,-6.260,-16.203,11,9
KRW-AVAX,43,-0.200,-0.030,0.030,0.30,-6.260,-16.203,11,9
KRW-AVAX,21,-0.150,-0.030,0.000,0.30,-8.532,-15.267,11,10
KRW-AVAX,42,-0.200,-0.030,0.020,0.30,-6.260,-16.203,11,9
KRW-AVAX,48,-0.200,-0.050,0.030,0.30,18.410,-18.758,10,8
KRW-AVAX,45,-0.200,-0.030,0.080,0.30,-6.260,-16.203,11,9
KRW-AVAX,46,-0.200,-0.050,0.000,0.30,18.410,-18.758,10,8
KRW-AVAX,39,-0.150,-0.100,0.050,0.30,5.423,-24.317,10,9
KRW-AVAX,50,-0.200,-0.050,0.080,0.30,18.410,-18.758,10,8
KRW-AVAX,51,-0.200,-0.070,0.000,0.30,9.610,-24.601,10,7
KRW-AVAX,52,-0.200,-0.070,0.020,0.30,9.610,-24.601,10,7
KRW-AVAX,53,-0.200,-0.070,0.030,0.30,9.610,-24.601,10,7
KRW-AVAX,49,-0.200,-0.050,0.050,0.30,18.410,-18.758,10,8
KRW-AVAX,55,-0.200,-0.070,0.080,0.30,9.610,-24.601,10,7
KRW-AVAX,56,-0.200,-0.100,0.000,0.30,6.256,-26.909,10,7
KRW-AVAX,47,-0.200,-0.050,0.020,0.30,18.410,-18.758,10,8
KRW-AVAX,57,-0.200,-0.100,0.020,0.30,6.256,-26.909,10,7
KRW-AVAX,44,-0.200,-0.030,0.050,0.30,-6.260,-16.203,11,9
KRW-AVAX,58,-0.200,-0.100,0.030,0.30,6.256,-26.909,10,7
KRW-AVAX,60,-0.200,-0.100,0.080,0.30,6.256,-26.909,10,7
KRW-AVAX,61,-0.250,-0.030,0.000,0.30,-11.731,-18.813,11,9
KRW-AVAX,63,-0.250,-0.030,0.030,0.30,-11.731,-18.813,11,9
KRW-AVAX,65,-0.250,-0.030,0.080,0.30,-11.731,-18.813,11,9
KRW-AVAX,54,-0.200,-0.070,0.050,0.30,9.610,-24.601,10,7
KRW-AVAX,59,-0.200,-0.100,0.050,0.30,6.256,-26.909,10,7
KRW-AVAX,69,-0.250,-0.050,0.050,0.30,11.499,-22.687,10,8
KRW-AVAX,67,-0.250,-0.050,0.020,0.30,11.499,-22.687,10,8
KRW-AVAX,64,-0.250,-0.030,0.050,0.30,-11.731,-18.813,11,9
KRW-AVAX,66,-0.250,-0.050,0.000,0.30,11.499,-22.687,10,8
KRW-AVAX,71,-0.250,-0.070,0.000,0.30,1.322,-29.562,10,7
KRW-AVAX,72,-0.250,-0.070,0.020,0.30,1.322,-29.562,10,7
KRW-AVAX,73,-0.250,-0.070,0.030,0.30,1.322,-29.562,10,7
KRW-AVAX,75,-0.250,-0.070,0.080,0.30,1.322,-29.562,10,7
KRW-AVAX,76,-0.250,-0.100,0.000,0.30,-1.779,-31.718,10,7
KRW-AVAX,77,-0.250,-0.100,0.020,0.30,-1.779,-31.718,10,7
KRW-AVAX,78,-0.250,-0.100,0.030,0.30,-1.779,-31.718,10,7
KRW-AVAX,70,-0.250,-0.050,0.080,0.30,11.499,-22.687,10,8
KRW-AVAX,74,-0.250,-0.070,0.050,0.30,1.322,-29.562,10,7
KRW-AVAX,80,-0.250,-0.100,0.080,0.30,-1.779,-31.718,10,7
KRW-AVAX,79,-0.250,-0.100,0.050,0.30,-1.779,-31.718,10,7
KRW-AVAX,62,-0.250,-0.030,0.020,0.30,-11.731,-18.813,11,9
KRW-AVAX,81,-0.300,-0.030,0.000,0.30,-14.637,-21.485,11,9
KRW-AVAX,82,-0.300,-0.030,0.020,0.30,-14.637,-21.485,11,9
KRW-AVAX,85,-0.300,-0.030,0.080,0.30,-14.637,-21.485,11,9
KRW-AVAX,68,-0.250,-0.050,0.030,0.30,11.499,-22.687,10,8
KRW-AVAX,87,-0.300,-0.050,0.020,0.30,7.829,-23.901,10,8
KRW-AVAX,89,-0.300,-0.050,0.050,0.30,7.829,-23.901,10,8
KRW-AVAX,90,-0.300,-0.050,0.080,0.30,7.829,-23.901,10,8
KRW-AVAX,91,-0.300,-0.070,0.000,0.30,-3.855,-31.971,10,7
KRW-AVAX,84,-0.300,-0.030,0.050,0.30,-14.637,-21.485,11,9
KRW-AVAX,83,-0.300,-0.030,0.030,0.30,-14.637,-21.485,11,9
KRW-AVAX,92,-0.300,-0.070,0.020,0.30,-3.855,-31.971,10,7
KRW-AVAX,93,-0.300,-0.070,0.030,0.30,-3.855,-31.971,10,7
KRW-AVAX,86,-0.300,-0.050,0.000,0.30,7.829,-23.901,10,8
KRW-AVAX,94,-0.300,-0.070,0.050,0.30,-3.855,-31.971,10,7
KRW-AVAX,95,-0.300,-0.070,0.080,0.30,-3.855,-31.971,10,7
KRW-AVAX,98,-0.300,-0.100,0.030,0.30,-6.797,-34.053,10,7
KRW-AVAX,99,-0.300,-0.100,0.050,0.30,-6.797,-34.053,10,7
KRW-BTC,1,-0.100,-0.030,0.000,0.30,-3.692,-13.244,10,7
KRW-BTC,2,-0.100,-0.030,0.020,0.30,-3.692,-13.244,10,7
KRW-AVAX,96,-0.300,-0.100,0.000,0.30,-6.797,-34.053,10,7
KRW-AVAX,97,-0.300,-0.100,0.020,0.30,-6.797,-34.053,10,7
KRW-BTC,4,-0.100,-0.030,0.050,0.30,-3.692,-13.244,10,7
KRW-BTC,3,-0.100,-0.030,0.030,0.30,-3.692,-13.244,10,7
KRW-BTC,5,-0.100,-0.030,0.080,0.30,-3.692,-13.244,10,7
KRW-BTC,6,-0.100,-0.050,0.000,0.30,-5.212,-13.481,10,7
KRW-AVAX,100,-0.300,-0.100,0.080,0.30,-6.797,-34.053,10,7
KRW-BTC,8,-0.100,-0.050,0.030,0.30,-5.212,-13.481,10,7
KRW-BTC,11,-0.100,-0.070,0.000,0.30,6.757,-12.570,10,6
KRW-BTC,7,-0.100,-0.050,0.020,0.30,-5.212,-13.481,10,7
KRW-BTC,12,-0.100,-0.070,0.020,0.30,6.757,-12.570,10,6
KRW-AVAX,88,-0.300,-0.050,0.030,0.30,7.829,-23.901,10,8
KRW-BTC,15,-0.100,-0.070,0.080,0.30,6.757,-12.570,10,6
KRW-BTC,14,-0.100,-0.070,0.050,0.30,6.757,-12.570,10,6
KRW-BTC,16,-0.100,-0.100,0.000,0.30,1.977,-16.318,10,6
KRW-BTC,17,-0.100,-0.100,0.020,0.30,1.977,-16.318,10,6
KRW-BTC,9,-0.100,-0.050,0.050,0.30,-5.212,-13.481,10,7
KRW-BTC,10,-0.100,-0.050,0.080,0.30,-5.212,-13.481,10,7
KRW-BTC,19,-0.100,-0.100,0.050,0.30,1.977,-16.318,10,6
KRW-BTC,20,-0.100,-0.100,0.080,0.30,1.977,-16.318,10,6
KRW-BTC,13,-0.100,-0.070,0.030,0.30,6.757,-12.570,10,6
KRW-BTC,21,-0.150,-0.030,0.000,0.30,-4.307,-13.244,10,7
KRW-BTC,22,-0.150,-0.030,0.020,0.30,-4.307,-13.244,10,7
KRW-BTC,25,-0.150,-0.030,0.080,0.30,-4.307,-13.244,10,7
KRW-BTC,26,-0.150,-0.050,0.000,0.30,-5.818,-13.481,10,7
KRW-BTC,18,-0.100,-0.100,0.030,0.30,1.977,-16.318,10,6
KRW-BTC,28,-0.150,-0.050,0.030,0.30,-5.818,-13.481,10,7
KRW-BTC,29,-0.150,-0.050,0.050,0.30,-5.818,-13.481,10,7
KRW-BTC,30,-0.150,-0.050,0.080,0.30,-5.818,-13.481,10,7
KRW-BTC,23,-0.150,-0.030,0.030,0.30,-4.307,-13.244,10,7
KRW-BTC,24,-0.150,-0.030,0.050,0.30,-4.307,-13.244,10,7
KRW-BTC,31,-0.150,-0.070,0.000,0.30,6.075,-12.955,10,6
KRW-BTC,32,-0.150,-0.070,0.020,0.30,6.075,-12.955,10,6
KRW-BTC,35,-0.150,-0.070,0.080,0.30,6.075,-12.955,10,6
KRW-BTC,36,-0.150,-0.100,0.000,0.30,-0.179,-18.087,10,6
KRW-BTC,38,-0.150,-0.100,0.030,0.30,-0.179,-18.087,10,6
KRW-BTC,39,-0.150,-0.100,0.050,0.30,-0.179,-18.087,10,6
KRW-BTC,40,-0.150,-0.100,0.080,0.30,-0.179,-18.087,10,6
KRW-BTC,41,-0.200,-0.030,0.000,0.30,-3.831,-13.938,10,6
KRW-BTC,33,-0.150,-0.070,0.030,0.30,6.075,-12.955,10,6
KRW-BTC,34,-0.150,-0.070,0.050,0.30,6.075,-12.955,10,6
KRW-BTC,42,-0.200,-0.030,0.020,0.30,-3.831,-13.938,10,6
KRW-BTC,43,-0.200,-0.030,0.030,0.30,-3.831,-13.938,10,6
KRW-BTC,37,-0.150,-0.100,0.020,0.30,-0.179,-18.087,10,6
KRW-BTC,44,-0.200,-0.030,0.050,0.30,-3.831,-13.938,10,6
KRW-BTC,45,-0.200,-0.030,0.080,0.30,-3.831,-13.938,10,6
KRW-BTC,48,-0.200,-0.050,0.030,0.30,-5.349,-14.174,10,6
KRW-BTC,49,-0.200,-0.050,0.050,0.30,-5.349,-14.174,10,6
KRW-BTC,52,-0.200,-0.070,0.020,0.30,6.603,-13.270,10,5
KRW-BTC,53,-0.200,-0.070,0.030,0.30,6.603,-13.270,10,5
KRW-BTC,54,-0.200,-0.070,0.050,0.30,6.603,-13.270,10,5
KRW-BTC,27,-0.150,-0.050,0.020,0.30,-5.818,-13.481,10,7
KRW-BTC,50,-0.200,-0.050,0.080,0.30,-5.349,-14.174,10,6
KRW-BTC,47,-0.200,-0.050,0.020,0.30,-5.349,-14.174,10,6
KRW-BTC,46,-0.200,-0.050,0.000,0.30,-5.349,-14.174,10,6
KRW-BTC,55,-0.200,-0.070,0.080,0.30,6.603,-13.270,10,5
KRW-BTC,56,-0.200,-0.100,0.000,0.30,31.559,-15.618,10,4
KRW-BTC,57,-0.200,-0.100,0.020,0.30,31.559,-15.618,10,4
KRW-BTC,59,-0.200,-0.100,0.050,0.30,31.559,-15.618,10,4
KRW-BTC,62,-0.250,-0.030,0.020,0.30,2.720,-11.482,10,4
KRW-BTC,63,-0.250,-0.030,0.030,0.30,2.720,-11.482,10,4
KRW-BTC,51,-0.200,-0.070,0.000,0.30,6.603,-13.270,10,5
KRW-BTC,64,-0.250,-0.030,0.050,0.30,2.720,-11.482,10,4
KRW-BTC,65,-0.250,-0.030,0.080,0.30,2.720,-11.482,10,4
KRW-BTC,58,-0.200,-0.100,0.030,0.30,31.559,-15.618,10,4
KRW-BTC,66,-0.250,-0.050,0.000,0.30,2.038,-11.725,10,4
KRW-BTC,60,-0.200,-0.100,0.080,0.30,31.559,-15.618,10,4
KRW-BTC,67,-0.250,-0.050,0.020,0.30,2.038,-11.725,10,4
KRW-BTC,61,-0.250,-0.030,0.000,0.30,2.720,-11.482,10,4
KRW-BTC,69,-0.250,-0.050,0.050,0.30,2.038,-11.725,10,4
KRW-BTC,68,-0.250,-0.050,0.030,0.30,2.038,-11.725,10,4
KRW-BTC,70,-0.250,-0.050,0.080,0.30,2.038,-11.725,10,4
KRW-BTC,74,-0.250,-0.070,0.050,0.30,9.647,-10.795,10,4
KRW-BTC,77,-0.250,-0.100,0.020,0.30,35.315,-13.209,10,3
KRW-BTC,75,-0.250,-0.070,0.080,0.30,9.647,-10.795,10,4
KRW-BTC,78,-0.250,-0.100,0.030,0.30,35.315,-13.209,10,3
KRW-BTC,79,-0.250,-0.100,0.050,0.30,35.315,-13.209,10,3
KRW-BTC,72,-0.250,-0.070,0.020,0.30,9.647,-10.795,10,4
KRW-BTC,76,-0.250,-0.100,0.000,0.30,35.315,-13.209,10,3
KRW-BTC,81,-0.300,-0.030,0.000,0.30,2.720,-11.482,10,4
KRW-BTC,80,-0.250,-0.100,0.080,0.30,35.315,-13.209,10,3
KRW-BTC,82,-0.300,-0.030,0.020,0.30,2.720,-11.482,10,4
KRW-BTC,83,-0.300,-0.030,0.030,0.30,2.720,-11.482,10,4
KRW-BTC,86,-0.300,-0.050,0.000,0.30,2.038,-11.725,10,4
KRW-BTC,87,-0.300,-0.050,0.020,0.30,2.038,-11.725,10,4
KRW-BTC,88,-0.300,-0.050,0.030,0.30,2.038,-11.725,10,4
KRW-BTC,89,-0.300,-0.050,0.050,0.30,2.038,-11.725,10,4
KRW-BTC,73,-0.250,-0.070,0.030,0.30,9.647,-10.795,10,4
KRW-BTC,71,-0.250,-0.070,0.000,0.30,9.647,-10.795,10,4
KRW-BTC,90,-0.300,-0.050,0.080,0.30,2.038,-11.725,10,4
KRW-BTC,84,-0.300,-0.030,0.050,0.30,2.720,-11.482,10,4
KRW-BTC,91,-0.300,-0.070,0.000,0.30,9.647,-10.795,10,4
KRW-BTC,92,-0.300,-0.070,0.020,0.30,9.647,-10.795,10,4
KRW-BTC,93,-0.300,-0.070,0.030,0.30,9.647,-10.795,10,4
KRW-BTC,85,-0.300,-0.030,0.080,0.30,2.720,-11.482,10,4
KRW-BTC,99,-0.300,-0.100,0.050,0.30,35.315,-13.209,10,3
KRW-BTC,100,-0.300,-0.100,0.080,0.30,35.315,-13.209,10,3
KRW-DOGE,1,-0.100,-0.030,0.000,0.30,4.742,-15.224,14,12
KRW-BTC,96,-0.300,-0.100,0.000,0.30,35.315,-13.209,10,3
KRW-DOGE,2,-0.100,-0.030,0.020,0.30,4.742,-15.224,14,12
KRW-DOGE,3,-0.100,-0.030,0.030,0.30,4.742,-15.224,14,12
KRW-DOGE,4,-0.100,-0.030,0.050,0.30,4.742,-15.224,14,12
KRW-DOGE,5,-0.100,-0.030,0.080,0.30,4.742,-15.224,14,12
KRW-DOGE,6,-0.100,-0.050,0.000,0.30,3.641,-15.224,14,12
KRW-DOGE,7,-0.100,-0.050,0.020,0.30,3.641,-15.224,14,12
KRW-DOGE,8,-0.100,-0.050,0.030,0.30,3.641,-15.224,14,12
KRW-BTC,94,-0.300,-0.070,0.050,0.30,9.647,-10.795,10,4
KRW-DOGE,9,-0.100,-0.050,0.050,0.30,3.641,-15.224,14,12
KRW-DOGE,10,-0.100,-0.050,0.080,0.30,3.641,-15.224,14,12
KRW-BTC,98,-0.300,-0.100,0.030,0.30,35.315,-13.209,10,3
KRW-DOGE,11,-0.100,-0.070,0.000,0.30,0.671,-15.224,14,12
KRW-DOGE,12,-0.100,-0.070,0.020,0.30,0.671,-15.224,14,12
KRW-BTC,95,-0.300,-0.070,0.080,0.30,9.647,-10.795,10,4
KRW-DOGE,14,-0.100,-0.070,0.050,0.30,0.671,-15.224,14,12
KRW-DOGE,15,-0.100,-0.070,0.080,0.30,0.671,-15.224,14,12
KRW-DOGE,17,-0.100,-0.100,0.020,0.30,7.860,-15.224,14,12
KRW-DOGE,18,-0.100,-0.100,0.030,0.30,7.860,-15.224,14,12
KRW-BTC,97,-0.300,-0.100,0.020,0.30,35.315,-13.209,10,3
KRW-DOGE,13,-0.100,-0.070,0.030,0.30,0.671,-15.224,14,12
KRW-DOGE,21,-0.150,-0.030,0.000,0.30,-1.736,-17.858,14,11
KRW-DOGE,22,-0.150,-0.030,0.020,0.30,-1.736,-17.858,14,11
KRW-DOGE,23,-0.150,-0.030,0.030,0.30,-1.736,-17.858,14,11
KRW-DOGE,16,-0.100,-0.100,0.000,0.30,7.860,-15.224,14,12
KRW-DOGE,25,-0.150,-0.030,0.080,0.30,-1.736,-17.858,14,11
KRW-DOGE,26,-0.150,-0.050,0.000,0.30,-2.768,-17.858,14,11
KRW-DOGE,27,-0.150,-0.050,0.020,0.30,-2.768,-17.858,14,11
KRW-DOGE,28,-0.150,-0.050,0.030,0.30,-2.768,-17.858,14,11
KRW-DOGE,30,-0.150,-0.050,0.080,0.30,-2.768,-17.858,14,11
KRW-DOGE,19,-0.100,-0.100,0.050,0.30,7.860,-15.224,14,12
KRW-DOGE,24,-0.150,-0.030,0.050,0.30,-1.736,-17.858,14,11
KRW-DOGE,31,-0.150,-0.070,0.000,0.30,-0.609,-17.858,14,11
KRW-DOGE,32,-0.150,-0.070,0.020,0.30,-0.609,-17.858,14,11
KRW-DOGE,33,-0.150,-0.070,0.030,0.30,-0.609,-17.858,14,11
KRW-DOGE,34,-0.150,-0.070,0.050,0.30,-0.609,-17.858,14,11
KRW-DOGE,29,-0.150,-0.050,0.050,0.30,-2.768,-17.858,14,11
