coin,rule_id,backstop_pct,trailing_pct,min_profit,base_pct,pnl_pct,max_dd_pct,n_buys,n_sells
KRW-ADA,27,-0.150,-0.050,0.020,0.30,-39.718,-56.365,1032,116
KRW-ADA,29,-0.150,-0.050,0.050,0.30,-41.369,-56.723,1014,113
KRW-ADA,30,-0.150,-0.050,0.080,0.30,-45.387,-57.603,1004,113
KRW-ADA,22,-0.150,-0.030,0.020,0.30,-60.149,-63.956,1459,224
KRW-ADA,32,-0.150,-0.070,0.020,0.30,-39.091,-57.788,769,77
KRW-ADA,33,-0.150,-0.070,0.030,0.30,-44.147,-60.992,756,75
KRW-ADA,34,-0.150,-0.070,0.050,0.30,-45.155,-61.643,743,73
KRW-ADA,35,-0.150,-0.070,0.080,0.30,-44.352,-61.081,727,73
KRW-ADA,28,-0.150,-0.050,0.030,0.30,-41.289,-56.664,1017,114
KRW-ADA,37,-0.150,-0.100,0.020,0.30,-12.925,-56.235,690,61
KRW-ADA,31,-0.150,-0.070,0.000,0.30,-41.695,-61.868,1007,105
KRW-ADA,38,-0.150,-0.100,0.030,0.30,-17.873,-58.722,681,59
KRW-ADA,39,-0.150,-0.100,0.050,0.30,-8.803,-54.305,640,54
KRW-ADA,40,-0.150,-0.100,0.080,0.30,-5.845,-52.847,612,53
KRW-ADA,26,-0.150,-0.050,0.000,0.30,-39.050,-58.591,1222,139
KRW-ADA,36,-0.150,-0.100,0.000,0.30,-14.158,-56.203,900,85
KRW-ADA,42,-0.200,-0.030,0.020,0.30,-36.456,-53.902,1253,172
KRW-ADA,43,-0.200,-0.030,0.030,0.30,-36.882,-54.211,1258,173
KRW-ADA,45,-0.200,-0.030,0.080,0.30,-37.571,-54.711,1257,174
KRW-ADA,41,-0.200,-0.030,0.000,0.30,-50.225,-60.402,1521,222
KRW-ADA,47,-0.200,-0.050,0.020,0.30,-26.164,-50.401,922,91
KRW-ADA,49,-0.200,-0.050,0.050,0.30,-27.411,-50.277,913,93
KRW-ADA,44,-0.200,-0.030,0.050,0.30,-36.274,-53.770,1250,173
KRW-ADA,50,-0.200,-0.050,0.080,0.30,-28.496,-50.277,914,94
KRW-ADA,46,-0.200,-0.050,0.000,0.30,-34.154,-54.930,1147,123
KRW-ADA,51,-0.200,-0.070,0.000,0.30,-34.189,-57.754,971,95
KRW-ADA,53,-0.200,-0.070,0.030,0.30,-24.943,-54.987,721,63
KRW-ADA,48,-0.200,-0.050,0.030,0.30,-28.602,-51.093,905,89
KRW-ADA,54,-0.200,-0.070,0.050,0.30,-26.998,-55.357,707,63
KRW-ADA,56,-0.200,-0.100,0.000,0.30,-24.490,-58.661,874,77
KRW-ADA,59,-0.200,-0.100,0.050,0.30,-14.555,-54.901,563,44
KRW-ADA,52,-0.200,-0.070,0.020,0.30,-24.995,-54.350,738,65
KRW-ADA,60,-0.200,-0.100,0.080,0.30,-18.048,-55.968,524,42
KRW-ADA,61,-0.250,-0.030,0.000,0.30,-56.847,-65.421,1474,212
KRW-ADA,55,-0.200,-0.070,0.080,0.30,-27.623,-55.462,694,62
KRW-ADA,62,-0.250,-0.030,0.020,0.30,-47.617,-63.562,1263,176
KRW-ADA,57,-0.200,-0.100,0.020,0.30,-19.537,-56.766,639,51
KRW-ADA,58,-0.200,-0.100,0.030,0.30,-20.093,-57.258,602,48
KRW-ADA,63,-0.250,-0.030,0.030,0.30,-47.328,-63.562,1253,175
KRW-ADA,65,-0.250,-0.030,0.080,0.30,-47.353,-63.168,1229,174
KRW-ADA,66,-0.250,-0.050,0.000,0.30,-34.180,-54.498,1075,109
KRW-ADA,68,-0.250,-0.050,0.030,0.30,-26.083,-49.587,816,76
KRW-ADA,71,-0.250,-0.070,0.000,0.30,-31.720,-56.736,945,85
KRW-ADA,64,-0.250,-0.030,0.050,0.30,-48.163,-64.140,1252,175
KRW-ADA,72,-0.250,-0.070,0.020,0.30,-28.095,-56.413,666,56
KRW-ADA,73,-0.250,-0.070,0.030,0.30,-28.495,-56.655,656,55
KRW-ADA,74,-0.250,-0.070,0.050,0.30,-29.703,-56.655,650,54
KRW-ADA,67,-0.250,-0.050,0.020,0.30,-24.632,-49.305,835,78
KRW-ADA,69,-0.250,-0.050,0.050,0.30,-26.083,-49.587,816,76
KRW-ADA,75,-0.250,-0.070,0.080,0.30,-29.395,-56.466,660,56
KRW-ADA,70,-0.250,-0.050,0.080,0.30,-27.738,-49.587,821,79
KRW-ADA,77,-0.250,-0.100,0.020,0.30,-25.111,-57.133,572,44
KRW-ADA,78,-0.250,-0.100,0.030,0.30,-25.508,-57.360,541,41
KRW-ADA,76,-0.250,-0.100,0.000,0.30,-24.760,-56.723,849,69
KRW-ADA,82,-0.300,-0.030,0.020,0.30,-38.075,-53.183,1049,138
KRW-ADA,84,-0.300,-0.030,0.050,0.30,-38.493,-53.499,1049,138
KRW-ADA,79,-0.250,-0.100,0.050,0.30,-22.359,-55.558,520,38
KRW-ADA,85,-0.300,-0.030,0.080,0.30,-35.587,-52.513,1098,145
KRW-ADA,86,-0.300,-0.050,0.000,0.30,-36.503,-57.245,1042,99
KRW-ADA,87,-0.300,-0.050,0.020,0.30,-29.491,-52.763,665,59
KRW-ADA,81,-0.300,-0.030,0.000,0.30,-44.180,-57.697,1426,191
KRW-ADA,83,-0.300,-0.030,0.030,0.30,-38.075,-53.183,1049,138
KRW-ADA,88,-0.300,-0.050,0.030,0.30,-30.855,-52.763,665,59
KRW-ADA,80,-0.250,-0.100,0.080,0.30,-20.453,-54.467,477,33
KRW-ADA,90,-0.300,-0.050,0.080,0.30,-30.542,-52.717,702,61
KRW-ADA,91,-0.300,-0.070,0.000,0.30,-37.854,-59.886,919,77
KRW-ADA,94,-0.300,-0.070,0.050,0.30,-31.749,-54.505,556,40
KRW-ADA,96,-0.300,-0.100,0.000,0.30,-25.306,-58.890,833,63
KRW-ADA,97,-0.300,-0.100,0.020,0.30,-19.556,-57.483,453,28
KRW-ADA,98,-0.300,-0.100,0.030,0.30,-19.556,-57.483,453,28
KRW-ADA,89,-0.300,-0.050,0.050,0.30,-32.050,-53.580,665,60
KRW-ADA,99,-0.300,-0.100,0.050,0.30,-17.154,-56.213,431,25
KRW-ADA,100,-0.300,-0.100,0.080,0.30,-16.528,-55.882,422,24
KRW-AVAX,1,-0.100,-0.030,0.000,0.30,-67.777,-70.935,1910,322
KRW-AVAX,2,-0.100,-0.030,0.020,0.30,-68.428,-71.504,1853,310
KRW-AVAX,4,-0.100,-0.030,0.050,0.30,-65.859,-69.185,1819,300
KRW-AVAX,5,-0.100,-0.030,0.080,0.30,-66.233,-69.935,1818,300
KRW-ADA,95,-0.300,-0.070,0.080,0.30,-31.977,-54.657,545,40
KRW-ADA,93,-0.300,-0.070,0.030,0.30,-30.572,-54.502,563,41
KRW-AVAX,7,-0.100,-0.050,0.020,0.30,-66.500,-71.397,1388,195
KRW-AVAX,8,-0.100,-0.050,0.030,0.30,-64.966,-70.087,1383,195
KRW-AVAX,6,-0.100,-0.050,0.000,0.30,-67.995,-72.760,1455,208
KRW-AVAX,9,-0.100,-0.050,0.050,0.30,-66.705,-71.572,1360,193
KRW-AVAX,3,-0.100,-0.030,0.030,0.30,-67.800,-70.938,1845,308
KRW-AVAX,11,-0.100,-0.070,0.000,0.30,-63.258,-70.105,1236,164
KRW-ADA,92,-0.300,-0.070,0.020,0.30,-30.572,-54.502,563,41
KRW-AVAX,13,-0.100,-0.070,0.030,0.30,-61.319,-69.586,1121,142
KRW-AVAX,15,-0.100,-0.070,0.080,0.30,-61.449,-70.372,1020,130
KRW-AVAX,16,-0.100,-0.100,0.000,0.30,-56.764,-69.252,1069,134
KRW-AVAX,17,-0.100,-0.100,0.020,0.30,-57.404,-71.167,1001,124
KRW-AVAX,10,-0.100,-0.050,0.080,0.30,-66.412,-71.616,1322,188
KRW-AVAX,12,-0.100,-0.070,0.020,0.30,-63.085,-71.410,1157,150
KRW-AVAX,19,-0.100,-0.100,0.050,0.30,-56.120,-68.665,924,110
KRW-AVAX,14,-0.100,-0.070,0.050,0.30,-59.940,-68.768,1081,135
KRW-AVAX,20,-0.100,-0.100,0.080,0.30,-53.469,-67.807,885,104
KRW-AVAX,21,-0.150,-0.030,0.000,0.30,-68.573,-72.716,1694,262
KRW-AVAX,22,-0.150,-0.030,0.020,0.30,-70.774,-74.954,1562,236
KRW-AVAX,18,-0.100,-0.100,0.030,0.30,-56.665,-69.204,959,116
KRW-AVAX,25,-0.150,-0.030,0.080,0.30,-68.421,-72.717,1522,224
KRW-AVAX,27,-0.150,-0.050,0.020,0.30,-67.951,-72.944,1202,142
KRW-AVAX,28,-0.150,-0.050,0.030,0.30,-66.490,-71.711,1195,142
KRW-AVAX,29,-0.150,-0.050,0.050,0.30,-64.706,-70.204,1174,139
KRW-AVAX,23,-0.150,-0.030,0.030,0.30,-70.621,-74.823,1556,235
KRW-AVAX,24,-0.150,-0.030,0.050,0.30,-67.416,-72.075,1527,225
KRW-AVAX,31,-0.150,-0.070,0.000,0.30,-63.510,-71.167,1155,130
KRW-AVAX,32,-0.150,-0.070,0.020,0.30,-65.161,-73.034,1011,110
KRW-AVAX,26,-0.150,-0.050,0.000,0.30,-67.704,-73.008,1356,167
KRW-AVAX,34,-0.150,-0.070,0.050,0.30,-62.759,-71.564,896,96
KRW-AVAX,35,-0.150,-0.070,0.080,0.30,-63.152,-71.794,867,94
KRW-AVAX,30,-0.150,-0.050,0.080,0.30,-63.885,-69.577,1151,134
KRW-AVAX,37,-0.150,-0.100,0.020,0.30,-56.407,-68.698,879,87
KRW-AVAX,33,-0.150,-0.070,0.030,0.30,-65.244,-73.004,998,108
KRW-AVAX,38,-0.150,-0.100,0.030,0.30,-57.107,-69.092,854,84
KRW-AVAX,40,-0.150,-0.100,0.080,0.30,-51.376,-67.711,732,65
KRW-AVAX,41,-0.200,-0.030,0.000,0.30,-68.649,-72.781,1581,230
KRW-AVAX,36,-0.150,-0.100,0.000,0.30,-59.162,-71.261,1010,104
KRW-AVAX,39,-0.150,-0.100,0.050,0.30,-55.047,-68.297,785,74
KRW-AVAX,45,-0.200,-0.030,0.080,0.30,-68.940,-72.702,1340,187
KRW-AVAX,43,-0.200,-0.030,0.030,0.30,-67.466,-71.812,1367,189
KRW-AVAX,46,-0.200,-0.050,0.000,0.30,-65.677,-71.131,1245,138
KRW-AVAX,47,-0.200,-0.050,0.020,0.30,-59.964,-65.985,1025,101
KRW-AVAX,42,-0.200,-0.030,0.020,0.30,-68.104,-72.365,1369,191
KRW-AVAX,49,-0.200,-0.050,0.050,0.30,-59.237,-65.368,980,99
KRW-AVAX,44,-0.200,-0.030,0.050,0.30,-68.000,-71.897,1343,187
KRW-AVAX,50,-0.200,-0.050,0.080,0.30,-59.618,-65.883,963,96
KRW-AVAX,52,-0.200,-0.070,0.020,0.30,-57.129,-67.886,898,85
KRW-AVAX,53,-0.200,-0.070,0.030,0.30,-57.591,-68.090,884,83
KRW-AVAX,48,-0.200,-0.050,0.030,0.30,-60.249,-66.227,1000,101
KRW-AVAX,55,-0.200,-0.070,0.080,0.30,-58.848,-68.514,820,79
KRW-AVAX,57,-0.200,-0.100,0.020,0.30,-50.759,-64.749,795,69
KRW-AVAX,51,-0.200,-0.070,0.000,0.30,-63.510,-71.315,1095,116
KRW-AVAX,58,-0.200,-0.100,0.030,0.30,-51.594,-65.192,768,66
KRW-AVAX,59,-0.200,-0.100,0.050,0.30,-51.068,-64.646,731,61
KRW-AVAX,54,-0.200,-0.070,0.050,0.30,-57.036,-67.046,841,79
KRW-AVAX,61,-0.250,-0.030,0.000,0.30,-72.482,-76.317,1440,200
KRW-AVAX,62,-0.250,-0.030,0.020,0.30,-71.261,-75.535,1170,144
KRW-AVAX,56,-0.200,-0.100,0.000,0.30,-53.195,-67.592,969,94
KRW-AVAX,64,-0.250,-0.030,0.050,0.30,-70.703,-75.060,1166,144
KRW-AVAX,65,-0.250,-0.030,0.080,0.30,-71.272,-75.356,1163,142
KRW-AVAX,60,-0.200,-0.100,0.080,0.30,-52.184,-66.148,685,55
KRW-AVAX,67,-0.250,-0.050,0.020,0.30,-63.756,-71.325,896,80
KRW-AVAX,68,-0.250,-0.050,0.030,0.30,-64.087,-70.446,868,80
KRW-AVAX,63,-0.250,-0.030,0.030,0.30,-71.234,-75.512,1170,144
KRW-AVAX,69,-0.250,-0.050,0.050,0.30,-60.742,-68.978,849,75
KRW-AVAX,71,-0.250,-0.070,0.000,0.30,-56.774,-66.020,1063,99
KRW-AVAX,73,-0.250,-0.070,0.030,0.30,-49.413,-62.845,679,53
KRW-AVAX,74,-0.250,-0.070,0.050,0.30,-48.938,-61.692,646,50
KRW-AVAX,76,-0.250,-0.100,0.000,0.30,-50.360,-65.934,972,84
KRW-AVAX,77,-0.250,-0.100,0.020,0.30,-45.571,-63.226,649,49
KRW-AVAX,66,-0.250,-0.050,0.000,0.30,-66.292,-71.648,1178,120
KRW-AVAX,78,-0.250,-0.100,0.030,0.30,-46.086,-63.185,624,46
KRW-AVAX,72,-0.250,-0.070,0.020,0.30,-48.931,-62.887,704,56
KRW-AVAX,79,-0.250,-0.100,0.050,0.30,-46.087,-63.186,623,46
KRW-AVAX,80,-0.250,-0.100,0.080,0.30,-43.511,-62.301,596,41
KRW-AVAX,75,-0.250,-0.070,0.080,0.30,-49.720,-62.278,635,49
KRW-AVAX,81,-0.300,-0.030,0.000,0.30,-71.495,-75.467,1384,190
KRW-AVAX,84,-0.300,-0.030,0.050,0.30,-63.527,-70.528,1078,133
KRW-AVAX,85,-0.300,-0.030,0.080,0.30,-64.575,-71.155,1078,134
KRW-AVAX,70,-0.250,-0.050,0.080,0.30,-65.010,-71.912,856,77
KRW-AVAX,86,-0.300,-0.050,0.000,0.30,-68.763,-74.304,1141,115
KRW-AVAX,88,-0.300,-0.050,0.030,0.30,-66.377,-72.997,876,84
KRW-AVAX,83,-0.300,-0.030,0.030,0.30,-64.435,-71.219,1086,135
KRW-AVAX,82,-0.300,-0.030,0.020,0.30,-64.468,-71.246,1086,135
KRW-AVAX,89,-0.300,-0.050,0.050,0.30,-66.305,-73.625,859,82
KRW-AVAX,90,-0.300,-0.050,0.080,0.30,-66.543,-73.440,845,79
KRW-AVAX,92,-0.300,-0.070,0.020,0.30,-51.977,-66.300,694,55
KRW-AVAX,87,-0.300,-0.050,0.020,0.30,-66.066,-73.799,900,84
KRW-AVAX,93,-0.300,-0.070,0.030,0.30,-52.179,-66.351,675,54
KRW-AVAX,97,-0.300,-0.100,0.020,0.30,-42.605,-62.087,598,43
KRW-AVAX,96,-0.300,-0.100,0.000,0.30,-53.693,-66.320,931,79
KRW-AVAX,98,-0.300,-0.100,0.030,0.30,-43.217,-62.045,554,39
KRW-AVAX,91,-0.300,-0.070,0.000,0.30,-59.182,-66.487,1020,94
KRW-AVAX,100,-0.300,-0.100,0.080,0.30,-37.816,-60.040,531,35
KRW-AVAX,94,-0.300,-0.070,0.050,0.30,-50.773,-64.618,657,54
KRW-AVAX,95,-0.300,-0.070,0.080,0.30,-50.776,-64.620,636,53
KRW-BTC,1,-0.100,-0.030,0.000,0.30,-11.490,-30.835,970,120
KRW-BTC,2,-0.100,-0.030,0.020,0.30,-11.434,-31.486,799,92
KRW-BTC,3,-0.100,-0.030,0.030,0.30,-12.133,-31.224,787,91
KRW-AVAX,99,-0.300,-0.100,0.050,0.30,-42.456,-61.537,546,38
KRW-BTC,5,-0.100,-0.030,0.080,0.30,-11.252,-30.696,736,85
KRW-BTC,7,-0.100,-0.050,0.020,0.30,0.431,-27.900,604,64
KRW-BTC,9,-0.100,-0.050,0.050,0.30,-0.625,-28.324,543,55
KRW-BTC,10,-0.100,-0.050,0.080,0.30,-0.992,-28.324,500,54
KRW-BTC,4,-0.100,-0.030,0.050,0.30,-13.088,-31.567,765,88
KRW-BTC,12,-0.100,-0.070,0.020,0.30,13.366,-28.084,550,55
KRW-BTC,6,-0.100,-0.050,0.000,0.30,-3.016,-29.116,766,83
KRW-BTC,8,-0.100,-0.050,0.030,0.30,-0.781,-28.186,553,58
KRW-BTC,13,-0.100,-0.070,0.030,0.30,12.165,-28.557,474,46
KRW-BTC,14,-0.100,-0.070,0.050,0.30,12.929,-29.489,472,44
KRW-BTC,15,-0.100,-0.070,0.080,0.30,11.405,-29.489,393,39
KRW-BTC,11,-0.100,-0.070,0.000,0.30,8.282,-29.297,694,72
KRW-BTC,17,-0.100,-0.100,0.020,0.30,4.179,-28.401,487,45
KRW-BTC,16,-0.100,-0.100,0.000,0.30,1.684,-29.608,625,61
KRW-BTC,20,-0.100,-0.100,0.080,0.30,4.539,-30.202,353,32
KRW-BTC,18,-0.100,-0.100,0.030,0.30,4.134,-28.557,412,37
KRW-BTC,22,-0.150,-0.030,0.020,0.30,3.766,-28.712,668,68
KRW-BTC,25,-0.150,-0.030,0.080,0.30,0.396,-28.793,610,62
KRW-BTC,19,-0.100,-0.100,0.050,0.30,1.566,-31.034,417,36
KRW-BTC,26,-0.150,-0.050,0.000,0.30,5.990,-28.981,745,73
KRW-BTC,27,-0.150,-0.050,0.020,0.30,6.931,-29.611,463,37
KRW-BTC,21,-0.150,-0.030,0.000,0.30,1.604,-28.606,933,106
KRW-BTC,28,-0.150,-0.050,0.030,0.30,4.686,-29.611,439,35
KRW-BTC,29,-0.150,-0.050,0.050,0.30,6.609,-29.746,416,31
KRW-BTC,24,-0.150,-0.030,0.050,0.30,0.349,-28.793,622,63
KRW-BTC,31,-0.150,-0.070,0.000,0.30,10.423,-29.221,673,64
KRW-BTC,32,-0.150,-0.070,0.020,0.30,16.879,-29.692,402,31
KRW-BTC,34,-0.150,-0.070,0.050,0.30,14.067,-30.405,325,25
KRW-BTC,23,-0.150,-0.030,0.030,0.30,1.973,-28.712,651,68
KRW-BTC,35,-0.150,-0.070,0.080,0.30,17.914,-30.405,327,26
KRW-BTC,30,-0.150,-0.050,0.080,0.30,7.749,-29.746,393,32
KRW-BTC,37,-0.150,-0.100,0.020,0.30,6.007,-29.691,385,29
KRW-BTC,38,-0.150,-0.100,0.030,0.30,4.151,-29.691,347,26
KRW-BTC,33,-0.150,-0.070,0.030,0.30,14.426,-29.692,378,29
KRW-BTC,39,-0.150,-0.100,0.050,0.30,7.246,-28.721,299,22
KRW-BTC,41,-0.200,-0.030,0.000,0.30,-1.743,-29.160,894,101
KRW-BTC,36,-0.150,-0.100,0.000,0.30,1.640,-29.533,578,52
KRW-BTC,43,-0.200,-0.030,0.030,0.30,2.353,-30.202,554,49
KRW-BTC,44,-0.200,-0.030,0.050,0.30,1.499,-30.281,538,46
KRW-BTC,46,-0.200,-0.050,0.000,0.30,5.226,-28.422,717,68
KRW-BTC,40,-0.150,-0.100,0.080,0.30,9.846,-28.721,273,20
KRW-BTC,47,-0.200,-0.050,0.020,0.30,9.818,-28.523,466,35
KRW-BTC,49,-0.200,-0.050,0.050,0.30,9.868,-28.663,414,29
KRW-BTC,42,-0.200,-0.030,0.020,0.30,3.504,-30.199,571,49
KRW-BTC,50,-0.200,-0.050,0.080,0.30,9.305,-28.663,386,29
KRW-BTC,45,-0.200,-0.030,0.080,0.30,1.177,-30.281,531,46
KRW-BTC,51,-0.200,-0.070,0.000,0.30,10.188,-28.606,657,61
KRW-BTC,56,-0.200,-0.100,0.000,0.30,1.651,-28.921,586,52
KRW-BTC,52,-0.200,-0.070,0.020,0.30,16.662,-29.279,393,27
KRW-BTC,48,-0.200,-0.050,0.030,0.30,8.301,-28.526,432,32
KRW-BTC,53,-0.200,-0.070,0.030,0.30,15.106,-29.279,355,25
KRW-BTC,55,-0.200,-0.070,0.080,0.30,11.214,-30.178,303,23
KRW-BTC,58,-0.200,-0.100,0.030,0.30,6.310,-29.184,318,21
KRW-BTC,54,-0.200,-0.070,0.050,0.30,12.632,-30.178,300,22
KRW-BTC,60,-0.200,-0.100,0.080,0.30,4.489,-29.581,227,16
KRW-BTC,59,-0.200,-0.100,0.050,0.30,6.241,-28.807,252,17
KRW-BTC,57,-0.200,-0.100,0.020,0.30,7.364,-29.184,369,24
KRW-BTC,63,-0.250,-0.030,0.030,0.30,3.566,-29.595,554,54
KRW-BTC,64,-0.250,-0.030,0.050,0.30,1.959,-29.676,533,50
KRW-BTC,67,-0.250,-0.050,0.020,0.30,10.532,-28.029,438,34
KRW-BTC,62,-0.250,-0.030,0.020,0.30,6.240,-29.596,561,52
KRW-BTC,61,-0.250,-0.030,0.000,0.30,-1.214,-28.996,843,94
KRW-BTC,68,-0.250,-0.050,0.030,0.30,8.088,-28.374,405,31
KRW-BTC,69,-0.250,-0.050,0.050,0.30,8.255,-28.511,389,28
KRW-BTC,70,-0.250,-0.050,0.080,0.30,9.199,-28.511,374,28
KRW-BTC,65,-0.250,-0.030,0.080,0.30,2.315,-29.676,526,50
KRW-BTC,71,-0.250,-0.070,0.000,0.30,8.686,-28.093,617,56
KRW-BTC,66,-0.250,-0.050,0.000,0.30,4.800,-27.910,670,63
KRW-BTC,74,-0.250,-0.070,0.050,0.30,13.747,-29.230,282,20
KRW-BTC,75,-0.250,-0.070,0.080,0.30,14.069,-29.230,260,19
KRW-BTC,76,-0.250,-0.100,0.000,0.30,0.693,-28.410,557,48
KRW-BTC,73,-0.250,-0.070,0.030,0.30,14.243,-28.463,347,25
KRW-BTC,80,-0.250,-0.100,0.080,0.30,5.298,-29.846,167,8
KRW-BTC,72,-0.250,-0.070,0.020,0.30,17.752,-28.120,380,27
KRW-BTC,81,-0.300,-0.030,0.000,0.30,1.316,-28.685,841,92
KRW-BTC,82,-0.300,-0.030,0.020,0.30,12.101,-28.867,401,30
KRW-BTC,78,-0.250,-0.100,0.030,0.30,6.184,-28.774,311,19
KRW-BTC,77,-0.250,-0.100,0.020,0.30,8.776,-28.436,352,22
KRW-BTC,83,-0.300,-0.030,0.030,0.30,9.674,-28.867,406,32
KRW-BTC,79,-0.250,-0.100,0.050,0.30,5.270,-29.846,187,10
KRW-BTC,84,-0.300,-0.030,0.050,0.30,7.407,-28.948,386,29
KRW-BTC,86,-0.300,-0.050,0.000,0.30,-2.019,-32.503,672,60
KRW-BTC,87,-0.300,-0.050,0.020,0.30,10.653,-29.639,317,19
KRW-BTC,90,-0.300,-0.050,0.080,0.30,9.292,-29.774,273,16
KRW-BTC,85,-0.300,-0.030,0.080,0.30,8.408,-28.948,382,29
KRW-BTC,92,-0.300,-0.070,0.020,0.30,15.706,-29.564,255,13
KRW-BTC,89,-0.300,-0.050,0.050,0.30,7.416,-29.774,299,18
KRW-BTC,95,-0.300,-0.070,0.080,0.30,12.384,-30.432,201,12
KRW-BTC,93,-0.300,-0.070,0.030,0.30,13.939,-29.564,236,13
KRW-BTC,88,-0.300,-0.050,0.030,0.30,8.948,-29.639,306,19
KRW-BTC,96,-0.300,-0.100,0.000,0.30,-5.833,-32.973,569,47
KRW-BTC,97,-0.300,-0.100,0.020,0.30,7.050,-29.564,248,12
KRW-BTC,98,-0.300,-0.100,0.030,0.30,6.059,-29.564,221,11
KRW-BTC,94,-0.300,-0.070,0.050,0.30,11.425,-30.432,218,12
KRW-BTC,91,-0.300,-0.070,0.000,0.30,1.763,-32.677,624,54
KRW-BTC,99,-0.300,-0.100,0.050,0.30,4.187,-30.673,167,8
KRW-DOGE,3,-0.100,-0.030,0.030,0.30,-61.314,-70.163,1729,305
KRW-DOGE,2,-0.100,-0.030,0.020,0.30,-65.185,-73.149,1739,310
KRW-DOGE,4,-0.100,-0.030,0.050,0.30,-61.459,-70.096,1724,304
KRW-DOGE,7,-0.100,-0.050,0.020,0.30,-48.166,-65.554,1260,172
KRW-BTC,100,-0.300,-0.100,0.080,0.30,4.470,-30.918,135,5
KRW-DOGE,1,-0.100,-0.030,0.000,0.30,-65.718,-73.495,1798,322
KRW-DOGE,8,-0.100,-0.050,0.030,0.30,-46.493,-64.144,1248,170
KRW-DOGE,9,-0.100,-0.050,0.050,0.30,-48.359,-65.333,1231,169
KRW-DOGE,10,-0.100,-0.050,0.080,0.30,-45.609,-64.154,1228,169
KRW-DOGE,5,-0.100,-0.030,0.080,0.30,-60.389,-69.902,1709,299
KRW-DOGE,6,-0.100,-0.050,0.000,0.30,-47.620,-66.198,1336,183
KRW-DOGE,11,-0.100,-0.070,0.000,0.30,-49.219,-69.833,1116,146
KRW-DOGE,15,-0.100,-0.070,0.080,0.30,-48.811,-68.628,962,125
KRW-DOGE,14,-0.100,-0.070,0.050,0.30,-49.055,-69.130,985,128
KRW-DOGE,16,-0.100,-0.100,0.000,0.30,-47.406,-69.353,966,124
KRW-DOGE,19,-0.100,-0.100,0.050,0.30,-45.709,-68.888,834,104
KRW-DOGE,12,-0.100,-0.070,0.020,0.30,-50.244,-69.898,1013,132
KRW-DOGE,20,-0.100,-0.100,0.080,0.30,-47.034,-69.425,752,90
KRW-DOGE,21,-0.150,-0.030,0.000,0.30,-59.585,-68.735,1560,248
KRW-DOGE,22,-0.150,-0.030,0.020,0.30,-59.843,-69.023,1482,233
KRW-DOGE,17,-0.100,-0.100,0.020,0.30,-46.266,-69.037,892,113
KRW-DOGE,18,-0.100,-0.100,0.030,0.30,-44.870,-68.254,853,109
KRW-DOGE,23,-0.150,-0.030,0.030,0.30,-56.056,-66.750,1476,229
KRW-DOGE,13,-0.100,-0.070,0.030,0.30,-48.285,-68.712,998,131
KRW-DOGE,25,-0.150,-0.030,0.080,0.30,-53.824,-66.125,1456,223
KRW-DOGE,27,-0.150,-0.050,0.020,0.30,-36.083,-62.811,1101,132
KRW-DOGE,26,-0.150,-0.050,0.000,0.30,-41.880,-64.349,1195,148
