coin,rule_id,backstop_pct,trailing_pct,min_profit,base_pct,pnl_pct,max_dd_pct,n_buys,n_sells
KRW-ADA,37,-0.150,-0.100,0.020,0.30,2.878,-40.183,312,40
KRW-ADA,40,-0.150,-0.100,0.080,0.30,1.653,-41.583,293,38
KRW-ADA,43,-0.200,-0.030,0.030,0.30,7.559,-43.684,560,125
KRW-ADA,42,-0.200,-0.030,0.020,0.30,7.559,-43.684,560,125
KRW-ADA,45,-0.200,-0.030,0.080,0.30,7.559,-43.684,560,125
KRW-ADA,46,-0.200,-0.050,0.000,0.30,-24.628,-45.558,486,78
KRW-ADA,47,-0.200,-0.050,0.020,0.30,1.581,-44.246,477,77
KRW-ADA,41,-0.200,-0.030,0.000,0.30,-2.806,-44.207,586,129
KRW-ADA,48,-0.200,-0.050,0.030,0.30,1.661,-44.246,474,76
KRW-ADA,38,-0.150,-0.100,0.030,0.30,2.878,-40.183,312,40
KRW-ADA,39,-0.150,-0.100,0.050,0.30,0.332,-41.663,303,39
KRW-ADA,44,-0.200,-0.030,0.050,0.30,7.559,-43.684,560,125
KRW-ADA,49,-0.200,-0.050,0.050,0.30,1.661,-44.246,474,76
KRW-ADA,50,-0.200,-0.050,0.080,0.30,1.661,-44.246,474,76
KRW-ADA,51,-0.200,-0.070,0.000,0.30,-45.685,-55.304,390,56
KRW-ADA,53,-0.200,-0.070,0.030,0.30,-26.268,-54.362,374,52
KRW-ADA,55,-0.200,-0.070,0.080,0.30,-28.760,-55.618,367,51
KRW-ADA,57,-0.200,-0.100,0.020,0.30,-18.944,-53.341,296,35
KRW-ADA,52,-0.200,-0.070,0.020,0.30,-39.295,-54.360,371,53
KRW-ADA,59,-0.200,-0.100,0.050,0.30,-18.944,-53.341,296,35
KRW-ADA,58,-0.200,-0.100,0.030,0.30,-18.944,-53.341,296,35
KRW-ADA,54,-0.200,-0.070,0.050,0.30,-26.268,-54.362,374,52
KRW-ADA,56,-0.200,-0.100,0.000,0.30,-34.922,-54.214,312,39
KRW-ADA,61,-0.250,-0.030,0.000,0.30,-29.590,-46.569,525,111
KRW-ADA,62,-0.250,-0.030,0.020,0.30,-36.168,-50.223,431,93
KRW-ADA,64,-0.250,-0.030,0.050,0.30,-36.168,-50.223,431,93
KRW-ADA,65,-0.250,-0.030,0.080,0.30,-36.168,-50.223,431,93
KRW-ADA,60,-0.200,-0.100,0.080,0.30,-17.990,-53.341,290,35
KRW-ADA,68,-0.250,-0.050,0.030,0.30,-2.312,-43.815,372,54
KRW-ADA,69,-0.250,-0.050,0.050,0.30,-6.628,-43.814,369,54
KRW-ADA,70,-0.250,-0.050,0.080,0.30,-8.939,-43.814,368,54
KRW-ADA,63,-0.250,-0.030,0.030,0.30,-36.168,-50.223,431,93
KRW-ADA,71,-0.250,-0.070,0.000,0.30,-28.423,-44.265,382,52
KRW-ADA,66,-0.250,-0.050,0.000,0.30,-14.612,-43.321,465,68
KRW-ADA,67,-0.250,-0.050,0.020,0.30,-2.389,-43.815,375,55
KRW-ADA,73,-0.250,-0.070,0.030,0.30,-17.194,-48.076,364,47
KRW-ADA,74,-0.250,-0.070,0.050,0.30,-16.838,-47.852,362,46
KRW-ADA,75,-0.250,-0.070,0.080,0.30,-17.375,-47.852,355,45
KRW-ADA,77,-0.250,-0.100,0.020,0.30,-13.213,-47.189,288,31
KRW-ADA,72,-0.250,-0.070,0.020,0.30,-31.823,-48.075,353,48
KRW-ADA,80,-0.250,-0.100,0.080,0.30,-12.078,-45.911,250,28
KRW-ADA,81,-0.300,-0.030,0.000,0.30,-28.934,-49.739,487,99
KRW-ADA,82,-0.300,-0.030,0.020,0.30,-34.350,-51.658,439,93
KRW-ADA,83,-0.300,-0.030,0.030,0.30,-34.350,-51.658,439,93
KRW-ADA,76,-0.250,-0.100,0.000,0.30,-24.991,-43.313,310,35
KRW-ADA,85,-0.300,-0.030,0.080,0.30,-34.350,-51.658,439,93
KRW-ADA,79,-0.250,-0.100,0.050,0.30,-13.099,-45.910,255,28
KRW-ADA,86,-0.300,-0.050,0.000,0.30,-9.078,-41.991,424,57
KRW-ADA,87,-0.300,-0.050,0.020,0.30,-15.740,-43.206,379,49
KRW-ADA,88,-0.300,-0.050,0.030,0.30,-15.740,-43.206,379,49
KRW-ADA,84,-0.300,-0.030,0.050,0.30,-34.350,-51.658,439,93
KRW-ADA,90,-0.300,-0.050,0.080,0.30,-17.824,-43.206,376,49
KRW-ADA,92,-0.300,-0.070,0.020,0.30,-36.369,-46.288,299,38
KRW-ADA,93,-0.300,-0.070,0.030,0.30,-36.369,-46.288,299,38
KRW-ADA,94,-0.300,-0.070,0.050,0.30,-36.408,-46.322,295,37
KRW-ADA,89,-0.300,-0.050,0.050,0.30,-15.740,-43.206,379,49
KRW-ADA,96,-0.300,-0.100,0.000,0.30,-18.400,-42.017,291,30
KRW-ADA,91,-0.300,-0.070,0.000,0.30,-20.356,-45.158,369,48
KRW-ADA,78,-0.250,-0.100,0.030,0.30,-13.007,-47.130,284,30
KRW-ADA,97,-0.300,-0.100,0.020,0.30,-9.768,-44.856,242,23
KRW-ADA,98,-0.300,-0.100,0.030,0.30,-9.768,-44.856,242,23
KRW-ADA,95,-0.300,-0.070,0.080,0.30,-36.408,-46.322,295,37
KRW-ADA,100,-0.300,-0.100,0.080,0.30,-9.768,-44.856,242,23
KRW-AVAX,2,-0.100,-0.030,0.020,0.30,-36.953,-53.249,754,210
KRW-AVAX,3,-0.100,-0.030,0.030,0.30,-36.953,-53.249,754,210
KRW-AVAX,4,-0.100,-0.030,0.050,0.30,-36.953,-53.249,754,210
KRW-ADA,99,-0.300,-0.100,0.050,0.30,-9.768,-44.856,242,23
KRW-AVAX,6,-0.100,-0.050,0.000,0.30,-43.261,-52.899,639,139
KRW-AVAX,1,-0.100,-0.030,0.000,0.30,-36.953,-53.249,754,210
KRW-AVAX,7,-0.100,-0.050,0.020,0.30,-43.261,-52.899,639,139
KRW-AVAX,9,-0.100,-0.050,0.050,0.30,-43.554,-53.142,637,137
KRW-AVAX,10,-0.100,-0.050,0.080,0.30,-38.031,-51.453,637,136
KRW-AVAX,5,-0.100,-0.030,0.080,0.30,-32.100,-49.142,757,208
KRW-AVAX,12,-0.100,-0.070,0.020,0.30,-69.185,-73.167,523,108
KRW-AVAX,14,-0.100,-0.070,0.050,0.30,-68.640,-72.692,518,106
KRW-AVAX,15,-0.100,-0.070,0.080,0.30,-63.333,-68.071,521,106
KRW-AVAX,16,-0.100,-0.100,0.000,0.30,-61.051,-66.584,466,82
KRW-AVAX,11,-0.100,-0.070,0.000,0.30,-69.401,-73.355,527,109
KRW-AVAX,18,-0.100,-0.100,0.030,0.30,-60.292,-65.933,449,79
KRW-AVAX,13,-0.100,-0.070,0.030,0.30,-68.640,-72.692,518,106
KRW-AVAX,19,-0.100,-0.100,0.050,0.30,-60.841,-66.404,444,78
KRW-AVAX,20,-0.100,-0.100,0.080,0.30,-53.094,-62.847,436,76
KRW-AVAX,21,-0.150,-0.030,0.000,0.30,-32.087,-49.677,705,181
KRW-AVAX,17,-0.100,-0.100,0.020,0.30,-59.625,-65.361,455,80
KRW-AVAX,23,-0.150,-0.030,0.030,0.30,-28.572,-46.949,699,177
KRW-AVAX,25,-0.150,-0.030,0.080,0.30,-24.579,-43.177,694,177
KRW-AVAX,26,-0.150,-0.050,0.000,0.30,-45.653,-53.587,597,117
KRW-AVAX,27,-0.150,-0.050,0.020,0.30,-43.851,-51.177,544,106
KRW-AVAX,22,-0.150,-0.030,0.020,0.30,-28.572,-46.949,699,177
KRW-AVAX,8,-0.100,-0.050,0.030,0.30,-41.714,-51.615,638,138
KRW-AVAX,29,-0.150,-0.050,0.050,0.30,-45.810,-52.881,546,107
KRW-AVAX,24,-0.150,-0.030,0.050,0.30,-27.212,-45.939,695,178
KRW-AVAX,30,-0.150,-0.050,0.080,0.30,-44.702,-51.918,544,105
KRW-AVAX,31,-0.150,-0.070,0.000,0.30,-59.447,-65.207,477,80
KRW-AVAX,34,-0.150,-0.070,0.050,0.30,-59.418,-64.338,424,73
KRW-AVAX,28,-0.150,-0.050,0.030,0.30,-44.889,-52.081,543,106
KRW-AVAX,35,-0.150,-0.070,0.080,0.30,-59.390,-64.314,413,71
KRW-AVAX,37,-0.150,-0.100,0.020,0.30,-60.005,-65.346,374,55
KRW-AVAX,38,-0.150,-0.100,0.030,0.30,-60.005,-65.346,374,55
KRW-AVAX,33,-0.150,-0.070,0.030,0.30,-59.418,-64.338,424,73
KRW-AVAX,32,-0.150,-0.070,0.020,0.30,-58.917,-63.898,439,74
KRW-AVAX,39,-0.150,-0.100,0.050,0.30,-61.105,-66.299,357,54
KRW-AVAX,41,-0.200,-0.030,0.000,0.30,-37.521,-54.144,673,163
KRW-AVAX,36,-0.150,-0.100,0.000,0.30,-61.717,-67.179,405,60
KRW-AVAX,42,-0.200,-0.030,0.020,0.30,-32.798,-52.305,665,159
KRW-AVAX,43,-0.200,-0.030,0.030,0.30,-32.798,-52.305,665,159
KRW-AVAX,46,-0.200,-0.050,0.000,0.30,-48.861,-59.081,555,99
KRW-AVAX,47,-0.200,-0.050,0.020,0.30,-45.713,-56.142,518,93
KRW-AVAX,40,-0.150,-0.100,0.080,0.30,-60.883,-66.107,342,52
KRW-AVAX,49,-0.200,-0.050,0.050,0.30,-44.255,-54.964,519,92
KRW-AVAX,50,-0.200,-0.050,0.080,0.30,-44.711,-55.009,530,93
KRW-AVAX,44,-0.200,-0.030,0.050,0.30,-25.313,-46.992,650,157
KRW-AVAX,45,-0.200,-0.030,0.080,0.30,-22.611,-46.119,650,156
KRW-AVAX,51,-0.200,-0.070,0.000,0.30,-67.426,-72.987,459,71
KRW-AVAX,52,-0.200,-0.070,0.020,0.30,-62.876,-67.789,417,66
KRW-AVAX,48,-0.200,-0.050,0.030,0.30,-44.255,-54.964,519,92
KRW-AVAX,54,-0.200,-0.070,0.050,0.30,-67.673,-71.929,396,64
KRW-AVAX,55,-0.200,-0.070,0.080,0.30,-67.878,-72.106,390,63
KRW-AVAX,58,-0.200,-0.100,0.030,0.30,-59.516,-66.645,308,42
KRW-AVAX,59,-0.200,-0.100,0.050,0.30,-59.516,-66.645,308,42
KRW-AVAX,53,-0.200,-0.070,0.030,0.30,-67.673,-71.929,396,64
KRW-AVAX,61,-0.250,-0.030,0.000,0.30,-25.678,-47.855,632,149
KRW-AVAX,62,-0.250,-0.030,0.020,0.30,-17.744,-44.192,624,145
KRW-AVAX,57,-0.200,-0.100,0.020,0.30,-60.587,-67.528,308,43
KRW-AVAX,56,-0.200,-0.100,0.000,0.30,-62.482,-69.109,386,49
KRW-AVAX,63,-0.250,-0.030,0.030,0.30,-17.744,-44.192,624,145
KRW-AVAX,64,-0.250,-0.030,0.050,0.30,-16.342,-43.241,624,149
KRW-AVAX,60,-0.200,-0.100,0.080,0.30,-59.650,-66.756,302,41
KRW-AVAX,66,-0.250,-0.050,0.000,0.30,-35.525,-52.325,484,82
KRW-AVAX,67,-0.250,-0.050,0.020,0.30,-42.836,-58.600,434,75
KRW-AVAX,70,-0.250,-0.050,0.080,0.30,-42.423,-58.285,435,74
KRW-AVAX,71,-0.250,-0.070,0.000,0.30,-57.177,-64.964,422,63
KRW-AVAX,65,-0.250,-0.030,0.080,0.30,-13.491,-43.241,623,148
KRW-AVAX,73,-0.250,-0.070,0.030,0.30,-60.540,-65.878,355,53
KRW-AVAX,74,-0.250,-0.070,0.050,0.30,-60.540,-65.878,355,53
KRW-AVAX,75,-0.250,-0.070,0.080,0.30,-58.866,-64.430,344,51
KRW-AVAX,68,-0.250,-0.050,0.030,0.30,-42.857,-58.600,435,75
KRW-AVAX,69,-0.250,-0.050,0.050,0.30,-42.857,-58.600,435,75
KRW-AVAX,76,-0.250,-0.100,0.000,0.30,-60.229,-67.254,374,45
KRW-AVAX,72,-0.250,-0.070,0.020,0.30,-53.450,-65.496,374,54
KRW-AVAX,78,-0.250,-0.100,0.030,0.30,-52.648,-64.182,313,40
KRW-AVAX,79,-0.250,-0.100,0.050,0.30,-52.648,-64.182,313,40
KRW-AVAX,80,-0.250,-0.100,0.080,0.30,-49.537,-62.635,296,38
KRW-AVAX,83,-0.300,-0.030,0.030,0.30,-33.340,-50.490,605,135
KRW-AVAX,77,-0.250,-0.100,0.020,0.30,-52.648,-64.182,313,40
KRW-AVAX,85,-0.300,-0.030,0.080,0.30,-30.881,-49.619,606,138
KRW-AVAX,86,-0.300,-0.050,0.000,0.30,-44.032,-55.472,469,78
KRW-AVAX,87,-0.300,-0.050,0.020,0.30,-35.070,-50.661,422,67
KRW-AVAX,88,-0.300,-0.050,0.030,0.30,-35.094,-50.661,423,67
KRW-AVAX,81,-0.300,-0.030,0.000,0.30,-39.767,-55.368,613,139
KRW-AVAX,82,-0.300,-0.030,0.020,0.30,-33.340,-50.490,605,135
KRW-AVAX,90,-0.300,-0.050,0.080,0.30,-33.083,-48.079,458,73
KRW-AVAX,91,-0.300,-0.070,0.000,0.30,-52.728,-61.323,406,53
KRW-AVAX,92,-0.300,-0.070,0.020,0.30,-46.907,-58.127,337,43
KRW-AVAX,93,-0.300,-0.070,0.030,0.30,-54.995,-61.083,318,42
KRW-AVAX,84,-0.300,-0.030,0.050,0.30,-32.197,-49.641,606,139
KRW-AVAX,96,-0.300,-0.100,0.000,0.30,-52.858,-61.184,369,40
KRW-AVAX,97,-0.300,-0.100,0.020,0.30,-42.841,-56.705,263,27
KRW-AVAX,98,-0.300,-0.100,0.030,0.30,-42.841,-56.705,263,27
KRW-AVAX,99,-0.300,-0.100,0.050,0.30,-42.841,-56.705,263,27
KRW-AVAX,94,-0.300,-0.070,0.050,0.30,-54.995,-61.083,318,42
KRW-AVAX,89,-0.300,-0.050,0.050,0.30,-32.019,-47.632,448,71
KRW-AVAX,95,-0.300,-0.070,0.080,0.30,-55.280,-61.329,312,41
KRW-BTC,1,-0.100,-0.030,0.000,0.30,-14.151,-28.704,507,83
KRW-BTC,2,-0.100,-0.030,0.020,0.30,-14.946,-29.286,485,78
KRW-BTC,3,-0.100,-0.030,0.030,0.30,-15.104,-29.286,483,77
KRW-BTC,4,-0.100,-0.030,0.050,0.30,-12.942,-27.790,484,77
KRW-AVAX,100,-0.300,-0.100,0.080,0.30,-43.031,-56.849,257,26
KRW-BTC,8,-0.100,-0.050,0.030,0.30,-15.739,-31.214,342,48
KRW-BTC,9,-0.100,-0.050,0.050,0.30,-15.871,-31.214,336,47
KRW-BTC,10,-0.100,-0.050,0.080,0.30,-1.555,-28.514,323,43
KRW-BTC,11,-0.100,-0.070,0.000,0.30,-12.400,-26.979,288,44
KRW-BTC,5,-0.100,-0.030,0.080,0.30,-3.463,-26.098,476,74
KRW-BTC,6,-0.100,-0.050,0.000,0.30,-14.309,-29.503,365,54
KRW-BTC,13,-0.100,-0.070,0.030,0.30,-13.588,-28.158,270,39
KRW-BTC,7,-0.100,-0.050,0.020,0.30,-16.055,-31.214,345,49
KRW-BTC,14,-0.100,-0.070,0.050,0.30,-14.259,-28.679,258,38
KRW-BTC,15,-0.100,-0.070,0.080,0.30,-7.604,-25.316,244,36
KRW-BTC,16,-0.100,-0.100,0.000,0.30,-9.388,-28.884,241,34
KRW-BTC,19,-0.100,-0.100,0.050,0.30,-0.234,-25.949,213,30
KRW-BTC,21,-0.150,-0.030,0.000,0.30,4.619,-25.713,460,69
KRW-BTC,17,-0.100,-0.100,0.020,0.30,-9.847,-28.856,234,32
KRW-BTC,23,-0.150,-0.030,0.030,0.30,7.553,-26.043,419,60
KRW-BTC,18,-0.100,-0.100,0.030,0.30,-9.506,-28.856,231,31
KRW-BTC,24,-0.150,-0.030,0.050,0.30,5.658,-27.243,420,60
KRW-BTC,20,-0.100,-0.100,0.080,0.30,2.007,-25.949,191,29
KRW-BTC,25,-0.150,-0.030,0.080,0.30,17.742,-27.243,410,57
KRW-BTC,26,-0.150,-0.050,0.000,0.30,-6.635,-30.344,350,44
KRW-BTC,27,-0.150,-0.050,0.020,0.30,-5.316,-31.538,310,35
KRW-BTC,22,-0.150,-0.030,0.020,0.30,7.553,-26.043,419,60
KRW-BTC,29,-0.150,-0.050,0.050,0.30,-1.486,-31.538,310,35
KRW-BTC,31,-0.150,-0.070,0.000,0.30,-5.622,-30.254,289,37
KRW-BTC,32,-0.150,-0.070,0.020,0.30,-2.040,-30.251,268,32
KRW-BTC,33,-0.150,-0.070,0.030,0.30,-2.040,-30.251,268,32
KRW-BTC,35,-0.150,-0.070,0.080,0.30,1.439,-31.085,244,29
KRW-BTC,28,-0.150,-0.050,0.030,0.30,-5.316,-31.538,310,35
KRW-BTC,37,-0.150,-0.100,0.020,0.30,4.854,-27.653,179,21
KRW-BTC,36,-0.150,-0.100,0.000,0.30,1.192,-27.682,211,26
KRW-BTC,12,-0.100,-0.070,0.020,0.30,-12.856,-27.276,278,41
KRW-BTC,38,-0.150,-0.100,0.030,0.30,4.085,-28.184,168,20
KRW-BTC,39,-0.150,-0.100,0.050,0.30,9.394,-28.184,162,19
KRW-BTC,42,-0.200,-0.030,0.020,0.30,3.082,-26.432,363,49
KRW-BTC,43,-0.200,-0.030,0.030,0.30,3.082,-26.432,363,49
KRW-BTC,44,-0.200,-0.030,0.050,0.30,1.410,-27.626,364,49
KRW-BTC,34,-0.150,-0.070,0.050,0.30,2.051,-30.251,254,30
KRW-BTC,45,-0.200,-0.030,0.080,0.30,13.009,-27.626,356,46
KRW-BTC,46,-0.200,-0.050,0.000,0.30,-7.223,-26.541,348,42
KRW-BTC,47,-0.200,-0.050,0.020,0.30,-6.820,-27.723,306,33
KRW-BTC,41,-0.200,-0.030,0.000,0.30,0.754,-26.104,413,59
KRW-BTC,40,-0.150,-0.100,0.080,0.30,8.726,-28.184,167,20
KRW-BTC,48,-0.200,-0.050,0.030,0.30,-6.820,-27.723,306,33
KRW-BTC,30,-0.150,-0.050,0.080,0.30,10.411,-31.538,299,32
KRW-BTC,50,-0.200,-0.050,0.080,0.30,8.655,-27.724,297,30
KRW-BTC,51,-0.200,-0.070,0.000,0.30,-4.865,-26.116,270,32
KRW-BTC,52,-0.200,-0.070,0.020,0.30,-1.665,-26.303,243,26
KRW-BTC,55,-0.200,-0.070,0.080,0.30,-3.335,-27.197,205,22
KRW-BTC,49,-0.200,-0.050,0.050,0.30,-3.050,-27.723,304,33
KRW-BTC,57,-0.200,-0.100,0.020,0.30,3.697,-23.983,166,19
KRW-BTC,58,-0.200,-0.100,0.030,0.30,3.726,-23.962,162,18
KRW-BTC,59,-0.200,-0.100,0.050,0.30,4.493,-23.962,155,17
KRW-BTC,53,-0.200,-0.070,0.030,0.30,-3.777,-27.197,226,24
KRW-BTC,60,-0.200,-0.100,0.080,0.30,6.053,-23.962,157,18
KRW-BTC,62,-0.250,-0.030,0.020,0.30,1.292,-26.174,342,44
KRW-BTC,54,-0.200,-0.070,0.050,0.30,-3.916,-27.197,210,22
KRW-BTC,56,-0.200,-0.100,0.000,0.30,1.070,-23.983,205,24
KRW-BTC,63,-0.250,-0.030,0.030,0.30,1.292,-26.174,342,44
KRW-BTC,64,-0.250,-0.030,0.050,0.30,3.430,-25.717,345,44
KRW-BTC,66,-0.250,-0.050,0.000,0.30,-3.049,-27.653,322,37
KRW-BTC,67,-0.250,-0.050,0.020,0.30,-7.269,-30.012,268,27
KRW-BTC,61,-0.250,-0.030,0.000,0.30,5.574,-24.155,413,57
KRW-BTC,70,-0.250,-0.050,0.080,0.30,6.543,-28.894,265,25
KRW-BTC,71,-0.250,-0.070,0.000,0.30,-3.058,-27.835,256,29
KRW-BTC,65,-0.250,-0.030,0.080,0.30,14.212,-25.717,345,42
KRW-BTC,72,-0.250,-0.070,0.020,0.30,-2.459,-28.163,216,23
KRW-BTC,68,-0.250,-0.050,0.030,0.30,-7.269,-30.012,268,27
KRW-BTC,73,-0.250,-0.070,0.030,0.30,-3.382,-28.163,205,22
KRW-BTC,69,-0.250,-0.050,0.050,0.30,-7.269,-30.012,268,27
KRW-BTC,75,-0.250,-0.070,0.080,0.30,-0.924,-28.695,186,20
KRW-BTC,76,-0.250,-0.100,0.000,0.30,1.363,-26.606,194,20
KRW-BTC,79,-0.250,-0.100,0.050,0.30,4.756,-28.497,92,6
KRW-BTC,80,-0.250,-0.100,0.080,0.30,5.457,-28.497,97,7
KRW-BTC,74,-0.250,-0.070,0.050,0.30,-4.082,-28.683,196,21
KRW-BTC,82,-0.300,-0.030,0.020,0.30,5.041,-28.014,239,25
KRW-BTC,83,-0.300,-0.030,0.030,0.30,5.041,-28.014,239,25
KRW-BTC,77,-0.250,-0.100,0.020,0.30,4.756,-28.497,92,6
KRW-BTC,84,-0.300,-0.030,0.050,0.30,5.041,-28.014,239,25
KRW-BTC,78,-0.250,-0.100,0.030,0.30,4.756,-28.497,92,6
KRW-BTC,85,-0.300,-0.030,0.080,0.30,15.881,-28.014,239,24
KRW-BTC,87,-0.300,-0.050,0.020,0.30,-2.145,-29.591,202,16
KRW-BTC,88,-0.300,-0.050,0.030,0.30,-2.145,-29.591,202,16
KRW-BTC,81,-0.300,-0.030,0.000,0.30,0.760,-27.613,387,51
KRW-BTC,90,-0.300,-0.050,0.080,0.30,8.089,-29.591,197,15
KRW-BTC,92,-0.300,-0.070,0.020,0.30,0.862,-29.591,144,10
KRW-BTC,93,-0.300,-0.070,0.030,0.30,-0.093,-29.591,133,9
KRW-BTC,86,-0.300,-0.050,0.000,0.30,-5.831,-29.729,299,33
KRW-BTC,94,-0.300,-0.070,0.050,0.30,-0.093,-29.591,133,9
KRW-BTC,89,-0.300,-0.050,0.050,0.30,-2.145,-29.591,202,16
KRW-BTC,96,-0.300,-0.100,0.000,0.30,-0.125,-27.892,183,17
KRW-BTC,97,-0.300,-0.100,0.020,0.30,3.697,-29.147,91,7
KRW-BTC,91,-0.300,-0.070,0.000,0.30,-3.650,-28.488,219,22
KRW-BTC,98,-0.300,-0.100,0.030,0.30,3.697,-29.147,91,7
KRW-BTC,100,-0.300,-0.100,0.080,0.30,4.498,-29.147,96,7
KRW-BTC,95,-0.300,-0.070,0.080,0.30,0.511,-29.591,128,9
KRW-DOGE,2,-0.100,-0.030,0.020,0.30,-33.803,-45.618,697,180
KRW-DOGE,3,-0.100,-0.030,0.030,0.30,-34.079,-45.844,697,180
KRW-DOGE,5,-0.100,-0.030,0.080,0.30,-34.534,-46.218,697,180
KRW-BTC,99,-0.300,-0.100,0.050,0.30,3.804,-29.147,91,6
KRW-DOGE,6,-0.100,-0.050,0.000,0.30,-33.203,-52.053,554,115
KRW-DOGE,1,-0.100,-0.030,0.000,0.30,-33.818,-45.630,700,181
KRW-DOGE,8,-0.100,-0.050,0.030,0.30,-31.728,-50.994,551,114
KRW-DOGE,4,-0.100,-0.030,0.050,0.30,-34.079,-45.844,697,180
KRW-DOGE,9,-0.100,-0.050,0.050,0.30,-29.750,-49.574,554,115
KRW-DOGE,10,-0.100,-0.050,0.080,0.30,-29.750,-49.574,554,115
KRW-DOGE,12,-0.100,-0.070,0.020,0.30,-24.956,-43.229,464,87
KRW-DOGE,7,-0.100,-0.050,0.020,0.30,-30.864,-50.374,551,114
KRW-DOGE,15,-0.100,-0.070,0.080,0.30,-18.475,-38.326,458,84
KRW-DOGE,16,-0.100,-0.100,0.000,0.30,-33.132,-53.173,440,76
KRW-DOGE,17,-0.100,-0.100,0.020,0.30,-32.894,-53.006,433,74
KRW-DOGE,18,-0.100,-0.100,0.030,0.30,-32.894,-53.006,433,74
KRW-DOGE,11,-0.100,-0.070,0.000,0.30,-27.738,-45.333,471,89
KRW-DOGE,13,-0.100,-0.070,0.030,0.30,-26.585,-44.461,463,86
KRW-DOGE,14,-0.100,-0.070,0.050,0.30,-21.371,-40.517,462,85
KRW-DOGE,20,-0.100,-0.100,0.080,0.30,-26.620,-48.612,416,70
KRW-DOGE,21,-0.150,-0.030,0.000,0.30,-49.487,-57.378,658,154
KRW-DOGE,22,-0.150,-0.030,0.020,0.30,-49.475,-57.368,655,153
KRW-DOGE,23,-0.150,-0.030,0.030,0.30,-49.686,-57.546,654,153
KRW-DOGE,19,-0.100,-0.100,0.050,0.30,-29.203,-50.421,430,72
KRW-DOGE,27,-0.150,-0.050,0.020,0.30,-33.718,-52.575,478,89
KRW-DOGE,29,-0.150,-0.050,0.050,0.30,-32.649,-51.810,481,90
KRW-DOGE,30,-0.150,-0.050,0.080,0.30,-31.753,-51.169,477,89
KRW-DOGE,31,-0.150,-0.070,0.000,0.30,-21.413,-47.881,397,63
KRW-DOGE,24,-0.150,-0.030,0.050,0.30,-49.686,-57.546,654,153
